jL,cL,emL,pL,dsL
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Mean Monthly Air Temperatures (T),National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Monthly Percentage of Annual Daylight Hours (P),National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Crop Type,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Effective Precipitation,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,USDA Cropland Data Layer (CDL)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,Unknown
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,NM Diversion Records
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,US Bureau of Reclamation
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Irrigated Acreage,National Agricultural Statistics Service
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,USGS Stream Gages
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,PRISM
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,National Oceanic and Atmospheric Administration Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,National Weather Service Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,Natural Resources Conservation Service Stations (NRCS)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,Weather Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,New Mexico Climate Center Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,Western Regional Climate Center (WRCC) Stations
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,NM Office of the State Engineer (NMOSE)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,New Mexico Interstate Stream Commission (NMISC)
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,Field Survey
NM,Irrigated Agriculture Depletions-NMOSE,NM Spreadsheet-Based Consumptive Use Model,Potential Consumptive Use,USDA Cropland Data Layer (CDL)
